"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"PROFITIS: architecture for location-based vertical handovers supporting real-time applications","S. Tsiakkouris; I. Wassell","Digital Technology Group, Computer Laboratory, University of Cambridge, Cambridge, UK; Digital Technology Group, Computer Laboratory, University of Cambridge, Cambridge, UK",2006 IEEE International Performance Computing and Communications Conference,"15 May 2006","2006","","","5 pp.","634","Even though numerous proposals have been made for mobility management schemes in heterogeneous wireless IP networks, no single solution has emerged that is capable of supporting seamless and low latency handovers required to satisfy the stringent delay requirements of real-time multimedia applications. In this paper, we present a location-based mobility management architecture for realtime applications in a heterogeneous network environment. Handover latency is minimised by integrating optimised application layer mobility management signalling using the session initiation protocol (SIP) with location-based information of nearby access points (APs). A newly defined access point location protocol (APLP) is used to disseminate geospatial information and network parameters associated with various APs to location-aware mobile devices that use this information to construct a virtual map of the APs. An intelligent decision engine (DE) implemented in the mobile node (MN) combines the information provided by APLP with knowledge of the user's mobility pattern and policy preferences to anticipate handovers.","2374-9628","1-4244-0198-4","10.1109/.2006.1629462","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1629462","","Mobile radio mobility management;Delay;Access protocols;Computer architecture;Application software;IP networks;Communication system security;Wireless networks;Bandwidth;Computer networks","","2","","15","IEEE","15 May 2006","10-12 April 2006","10-12 April 2006","IEEE","IEEE Conferences"
"Refining WiFi Indoor Positioning Renders Pertinent Deploying Location-Based Multimedia Guide","D. Charlet; F. Spies; P. Chatonnay; P. Canalda; F. Lassabe","LIFC, Montbéliard, France; LIFC, Montbéliard, France; LIFC, Montbéliard, France; INRIA-ARLES Project Team, Le Chesnay, France; LIFC FRE CNRS 2661, Montbeliard, France",20th International Conference on Advanced Information Networking and Applications - Volume 1 (AINA'06),"15 May 2006","2006","2","","126","132","If outdoor positioning is widely treated and quite precise, indoor or more generally in heterogeneous environment, the positioning (and also mobility prediction) requires consequent devices. The WiFi solution, easy to deploy and cheaper, becomes today an alternative. Our refinement approach, which is based on, both a friis calibrated model and the referenced points, makes it competitive. The targeted applications require not only deployment and precision, but also diffusion of rich and interactive media flow.","2332-5658","0-7695-2466-4","10.1109/AINA.2006.284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620365","Indoor Positioning;WiFi Network;Friis-based calibrated model;Model by Refinement;Media Guide;Middleware.","Satellites;Global Positioning System;Middleware;Wireless networks;Infrared sensors;GSM;Streaming media;Irrigation;Ultrasonic imaging;Indoor environments","","19","","12","IEEE","15 May 2006","18-20 April 2006","18-20 April 2006","IEEE","IEEE Conferences"
"A New Approach for Locating Mobile Stations under the Statistical Directional Propagation Model","Kenneth Man-Kin Chu; Joseph Kee-Yin Ng; K. R. P. H. Leung","Department of Computer Science, Hong Kong Baptist University, Hong Kong, China; Department of Computer Science, Hong Kong Baptist University, Hong Kong, China; Department of Information & Communications Technology, Hong Kong Institute of Vocational Education, New Territories, Hong Kong, China",20th International Conference on Advanced Information Networking and Applications - Volume 1 (AINA'06),"15 May 2006","2006","1","","932","940","Recently, mobile location estimation is drawing considerable attention in the field of wireless communications. Among different mobile location estimation methods, the one which estimates the location of mobile stations with reference to the wave propagation model is drawing much attention on the grounds that it is applicable to different kinds of cellular network. However the estimation accuracy of the signal propagation model deteriorates as the distance between the mobile station and the receiving base station increases. In view of this, we have designed a New Location Estimation Approach which has divided the location estimation into two phases, the Data Collection Phase and the Location Estimation Phase. In this paper, we report our study of the New Location Estimation Approach. We tested the approach with real life data collected from a major mobile operator of Hong Kong. Results show that the New Location Estimation Approach has improved the existing statistical signal propagation model by 30.94%. This improvement can be further enhanced if more data are collected.","2332-5658","0-7695-2466-4","10.1109/AINA.2006.40","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620306","","Fingerprint recognition;Land mobile radio cellular systems;Phase estimation;Electromagnetic propagation;Fading;Directional antennas;Base stations;Hardware;Radio transmitters;RAKE receivers","","7","","16","IEEE","15 May 2006","18-20 April 2006","18-20 April 2006","IEEE","IEEE Conferences"
"An architecture for providing Java applications with indoor and outdoor hybrid location sensing","C. di Flora; M. Ficco; S. Russo","Nokia Research Center, Tampere, Finland; Laboratorio Nazionale per I'Informatica e la Telematica Multimediali, CINI-ITEM, Naples, Italy; Universita degli Studi di Napoli Federico II, Naples, Italy","The Fourth IEEE Workshop on Software Technologies for Future Embedded and Ubiquitous Systems, and the Second International Workshop on Collaborative Computing, Integration, and Assurance (SEUS-WCCIA'06)","8 May 2006","2006","","","6 pp.","","This paper presents a software architecture that enables either the combined and separate use of indoor and outdoor location-sensing technologies. The architecture has been implemented in compliance with the specifications of the location API for Java. It is explicitly designed to provide applications with a hybrid location information, i.e., it allows to identify the terminal position among a known set of indoor or outdoor zones (e.g., building rooms, or predefined outdoor areas). The architecture relies on a low-cost, easily deployable and tunable indoor positioning infrastructure, and on existing outdoor location sensing infrastructures as well. In this paper, we specifically describe the design and the implementation of a prototype based on Bluetooth and GPS technologies","","0-7695-2560-1","10.1109/SEUS-WCCIA.2006.11","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1611711","Location Awareness;Hybrid Location Model;Nomadic Computing Systems","Java;Computer architecture;Application software;Software architecture;Buildings;Prototypes;Bluetooth;Global Positioning System;Mobile radio mobility management;Conferences","","3","","13","IEEE","8 May 2006","27-28 April 2006","27-28 April 2006","IEEE","IEEE Conferences"
"Accurate UWB indoor localization system utilizing time difference of arrival approach","C. Zhang; M. Kuhn; B. Merkl; A. E. Fathy; M. Mahfouz","ECE Department, University of Tennessee, Knoxville, TN, USA; MABE Department, University of Tennessee, Knoxville, TN, USA; MABE Department, University of Tennessee, Knoxville, TN, USA; ECE Department, University of Tennessee, Knoxville, TN, USA; MABE Department, University of Tennessee, Knoxville, TN, USA",2006 IEEE Radio and Wireless Symposium,"10 Apr 2006","2006","","","515","518","An accurate ultra wideband (UWB) localization approach has been developed based on time difference of arrival (TDOA). This method provides sub-cm accuracy, which is excellent for indoor utilization when compared with frequency modulated continuous wave (FMCW) systems. The system is also in compliance with FCC UWB regulations and achieves accurate ranging measurements. The utilized time domain measurements suppress multipath signals and have potential for sub-mm resolution","2164-2974","0-7803-9412-7","10.1109/RWS.2006.1615207","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615207","","Time difference of arrival;Pulse measurements;Radar tracking;Indoor environments;Ultra wideband radar;Time measurement;Interference;Linearity;Energy consumption;Radar applications","","42","","7","IEEE","10 Apr 2006","17-19 Oct. 2006","17-19 Oct. 2006","IEEE","IEEE Conferences"
"High resolution WLAN indoor channel parameter estimation and measurements for communication and positioning applications at 2.4, 5.2 and 5.8 GHz","A. A. Ali; O. Aly; A. S. Omar","Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany; Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany; Chair of Microwave and Communication Engineering, University of Magdeburg, Magdeburg, Germany",2006 IEEE Radio and Wireless Symposium,"10 Apr 2006","2006","","","279","282","In this paper a high resolution modeling of WLAN indoor channels is presented. The super resolution technique matrix pencil (MP) algorithm is applied to the complex frequency response to resolve close multipath components and to build a model for the WLAN indoor channel. It is shown that the proposed technique estimates the indoor channel response with a reasonable high resolution. This modeling tool allows predicting many wireless channel parameters that are used for channel characterization and necessary for an efficient design of an indoor WLAN. The paper also presents channel measurements in indoor environments at various frequencies, namely 2.4 GHz (IEEE 802.11b and g), 5.2 GHz (IEEE 802.11a) and 5.8 GHz (IEEE 802.11a) using a wide band channel sounder. The application of the matrix pencil algorithm for estimating the time of arrival (TOA) of shortest path in indoor positioning application is presented as well.","2164-2974","0-7803-9412-7","10.1109/RWS.2006.1615149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1615149","","Wireless LAN;Parameter estimation;Position measurement;Frequency estimation;Signal resolution;Frequency response;Frequency measurement;Microwave communication;Predictive models;Parametric statistics","","2","7","7","IEEE","10 Apr 2006","17-19 Oct. 2006","17-19 Oct. 2006","IEEE","IEEE Conferences"
"Development of a behavior recognition system using wireless wearable information devices","C. Sugimoto; M. Tsuji; G. Lopez; H. Hosaka; K. Sasaki; T. Hirota; S. Tatsuta","Graduate School of Frontier Sciences, University of Tokyo, Tokyo, Japan; IBM Japan Limited, Tokyo, Japan; Graduate School of Frontier Sciences, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Sciences, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Sciences, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Sciences, University of Tokyo, Tokyo, Japan; Olympus Corporation, Tokyo, Japan",2006 1st International Symposium on Wireless Pervasive Computing,"10 Apr 2006","2006","","","5 pp.","5","Shoes for measuring foot pressure distribution pattern were developed and the algorithm of action patterns (walking, running, standing, sitting, squatting) recognition was derived. A wearable system which monitors human's movement by a wristwatch-type motion sensor and foot pressure sensing shoes that send data to a wearable PC via Bluetooth and infers context was constructed. The system gives appropriate contents on a glasses mounted display without hindering action, based on work analysis, evaluation of medical treatment, and behavior recognition, for the purpose of work support, medical treatment support, and selective dissemination information service.","","0-7803-9410-0","10.1109/ISWPC.2006.1613624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1613624","wearable;bluetooth;behavior recognition;foot pressure","Biomedical monitoring;Footwear;Foot;Medical treatment;Wireless sensor networks;Pressure measurement;Legged locomotion;Pattern recognition;Computer displays;Sensor systems","","7","","6","IEEE","10 Apr 2006","16-18 Jan. 2006","16-18 Jan. 2006","IEEE","IEEE Conferences"
"Wireless network system for indoor human positioning","S. Kawakubo; A. Chansavang; S. Tanaka; T. Iwasaki; K. Sasaki; T. Hirota; H. Hosaka; H. Ando","Graduate School of Frontier Science, University of Tokyo, Tokyo, Japan; Tokyo Daigaku, Bunkyo-ku, Tokyo, JP; Tokyo Daigaku, Bunkyo-ku, Tokyo, JP; Tokyo Daigaku, Bunkyo-ku, Tokyo, JP; Graduate School of Frontier Science, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Science, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Science, University of Tokyo, Tokyo, Japan; Graduate School of Frontier Science, University of Tokyo, Tokyo, Japan",2006 1st International Symposium on Wireless Pervasive Computing,"10 Apr 2006","2006","","","6 pp.","6","A local positioning system utilizing propagation loss of Bluetooth wireless technology is developed for indoor human positioning. The distance between a fixed station and a mobile station carried by a person is derived from the propagation loss. The position of the person is calculated from distance measurements on three different fixed stations. The positioning accuracy was 1.2 m at average fixed station installation density of one station in every 8.3 m/sup 2/. The system is intended for tracking worker's position in a work environment such as in shipyards.","","0-7803-9410-0","10.1109/ISWPC.2006.1613611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1613611","Bluetooth;Indoor Positioning;Ad-hoc network","Wireless networks;Humans;Bluetooth;Propagation losses;Temperature sensors;Biomedical monitoring;Sensor systems;Network servers;Heart rate measurement;Heart rate","","17","","8","IEEE","10 Apr 2006","16-18 Jan. 2006","16-18 Jan. 2006","IEEE","IEEE Conferences"
"Distribution of WLAN received signal strength indication for indoor location determination","K. Kaemarungsi","National Electronics and Computer Technology Center, Thailand",2006 1st International Symposium on Wireless Pervasive Computing,"10 Apr 2006","2006","","","6 pp.","6","Indoor positioning systems are platforms required to provide location information for indoor location-aware computing. This study focuses on a type of indoor positioning systems called location fingerprinting technique that utilizes received signal strength indication (RSSI) of wireless local area network (WLAN) interfaces. Thus far, many characteristics of RSSI have not been thoroughly investigated. Many researchers have relied on the RSSI as sensor information to determine objects location while ignoring the characteristic of RSSI. Therefore, this paper looks into underlying mechanism of RSSI from the indoor positioning systems perspective. In particular, the distributions of RSSI from five different IEEE 802.11b/g WLAN interfaces are investigated using extensive measurement experiments. Desired properties of WLAN interfaces for location fingerprinting are also identified based on the measurement results. The ultimate goal is to use additional knowledge gained here to improve positioning performance and to model location fingerprinting based indoor positioning systems.","","0-7803-9410-0","10.1109/ISWPC.2006.1613601","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1613601","","Wireless LAN;Lab-on-a-chip;Databases;Sensor systems;Particle measurements;Local area networks;Costs","","110","","18","IEEE","10 Apr 2006","16-18 Jan. 2006","16-18 Jan. 2006","IEEE","IEEE Conferences"
"DILSA: distributed in-door location system architecture","Ki-Hyeon Kim; Bong-Soo Ha; Yong-Doo Lee; Won-Kee Hong","Department of Information and Communication engineering, Daegu University, South Korea; Department of Information and Communication engineering, Daegu University, South Korea; Department of Information and Communication engineering, Daegu University, South Korea; Department of Information and Communication engineering, Daegu University, South Korea",13th Annual IEEE International Symposium and Workshop on Engineering of Computer-Based Systems (ECBS'06),"10 Apr 2006","2006","","","2 pp.","494","One of the major issues in the in-door location system is the exact transfer of location data to a mobile node that pursues its current location. The GPS, which is a popular location finding tool in out-door environment, can not be used in in-door environment. Besides, lots of environmental restrictions exists in the indoor other than in the out-door. In this paper, DILSA (distributed in-door location system architecture) is presented to provide accurate location finding in the in-door environment. DILSA uses a sequential routing algorithm. The algorithm is proposed to prevent a mobile node from receiving unnecessary location data from beacon nodes. A mobile node finds out the nearest beacon node by calculating the TDoA (time difference of arrival) between RF and ultrasonic wave to improve the location accuracy. The experimental results show that DILSA has a high accuracy of location estimation","","0-7695-2546-6","10.1109/ECBS.2006.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1607407","","Radio frequency;Mobile computing;Routing;Data engineering;Global Positioning System;Telecommunication traffic;Mobile communication;Time difference of arrival;Monitoring;Sensor systems and applications","","1","","4","IEEE","10 Apr 2006","27-30 March 2006","27-30 March 2006","IEEE","IEEE Conferences"
"Friis and iterative trilateration based WiFi devices tracking","F. Lassabe; D. Charlet; P. Canalda; P. Chatonnay; F. Spies","Cours Louis Leprince Ringuet, LIFC-Laboratoire d'Informatique de l'Université de Franche-Comté, Montbeliard, France; Cours Louis Leprince Ringuet, LIFC-Laboratoire d'Informatique de l'Université de Franche-Comté, Montbeliard, France; Cours Louis Leprince Ringuet, LIFC-Laboratoire d'Informatique de l'Université de Franche-Comté, Montbeliard, France; Cours Louis Leprince Ringuet, LIFC-Laboratoire d'Informatique de l'Université de Franche-Comté, Montbeliard, France; Cours Louis Leprince Ringuet, LIFC-Laboratoire d'Informatique de l'Université de Franche-Comté, Montbeliard, France","14th Euromicro International Conference on Parallel, Distributed, and Network-Based Processing (PDP'06)","3 Apr 2006","2006","","","4 pp.","","The spreading of the WiFi networks allows new applications. New problems bound to the mobility of the terminals arise. This article addresses the service continuity in mobility which requires terminal positioning. The solution proposed is iterative trilateration for which the distances are computed according to the signal strength. This solution is implemented in GeoMoVie, the mobility component in a multimedia content streaming platform. It is tested and validated with a heterogeneous indoor test bed. It is also advantageously compared with related work approaches.","2377-5750","0-7695-2513-X","10.1109/PDP.2006.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1613296","","Polynomials;Streaming media;Testing;Radar;Coordinate measuring machines;Position measurement;Atmosphere;Irrigation;Wireless networks;Routing","","1","","9","IEEE","3 Apr 2006","15-17 Feb. 2006","15-17 Feb. 2006","IEEE","IEEE Conferences"
"Comparative statistical analysis of indoor positioning using empirical data and indoor radio channel models","A. Hatami; K. Pahlavan","Center for Wireless Information Network Studies (CWINS), Worcester Polytechnic Institute, USA; Center for Wireless Information Network Studies (CWINS), Worcester Polytechnic Institute, USA","CCNC 2006. 2006 3rd IEEE Consumer Communications and Networking Conference, 2006.","13 Feb 2006","2006","2","","1018","1022","","2331-9860","1-4244-0085-6","10.1109/CCNC.2006.1593192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1593192","","Statistical analysis;Indoor radio communication;Radio propagation;Calibration;Maximum likelihood estimation;Position measurement;Nearest neighbor searches;Radio transmitters;Fingerprint recognition;Area measurement","","21","1","22","IEEE","13 Feb 2006","8-10 Jan. 2006","8-10 Jan. 2006","IEEE","IEEE Conferences"
"Random sampling algorithm in RFID indoor location system","Bao Xu; Wang Gang","UWB Laboratory, Department of Telecommunication Engineering, Jiangsu University, Zhenjiang, Jiangsu, China; UWB Laboratory, Department of Telecommunication Engineering, Jiangsu University, Zhenjiang, Jiangsu, China","Third IEEE International Workshop on Electronic Design, Test and Applications (DELTA'06)","30 Jan 2006","2006","","","6 pp.","176","In this paper, low cost radio frequency identification (RFID) indoor location scheme is proposed by deploying RFID tags and implementing a new localization algorithm to make person holding RFID reader know where he is in real time. In this algorithm, the person's state space is represented by maintaining a set of random samples. And a localization method that can represent arbitrary distributions is proposed by using a sampling-based representation. Comparison between proposed algorithm and least square (LS) algorithm in TOA indicated that the positioning errors of the proposed algorithm are lower than LS under the nonline-of sight (NLOS) scenarios. For the case that LS is not available when less than three tags deployed, however, the proposed algorithm can keep track of person.","","0-7695-2500-8","10.1109/DELTA.2006.73","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1581207","","Sampling methods;Radiofrequency identification;Global Positioning System;Monte Carlo methods;Costs;Computer vision;Optical receivers;RFID tags;State-space methods;Least squares methods","","11","1","6","IEEE","30 Jan 2006","17-19 Jan. 2006","17-19 Jan. 2006","IEEE","IEEE Conferences"
"Towards More Usable Mobile Application Development","W. M. Lim","Mobile And Wireless Technology Centre, Temasek Polytechnic, Singapore","2005 2nd Asia Pacific Conference on Mobile Technology, Applications and Systems","3 Apr 2009","2005","","","1","6","We define more usable mobile applications as those that are human-centred, pro-active, and shield users from the technical and technological implementations. This paper presents the results of our attempt in designing and developing more usable mobile applications through the integration of various mobile and wireless technologies and the adoption of context-aware computing. We present our context-grid framework for the effective management of context information and implementation of context-awareness in mobile applications. Two context-aware mobile system prototypes, context-aware retail system (CARS) and Sentosa X3, are presented to demonstrate the effectiveness of our approach and framework","","981-05-4573-8","10.1109/MTAS.2005.207168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1656708","IP Layer Handover;Mobile IP;Unified Under Layer Trigger","Mobile computing;Prototypes;Information management;Humans;Context-aware services;Wireless communication;Communications technology;Technology management","","1","","16","","3 Apr 2009","15-17 Nov. 2005","15-17 Nov. 2005","IEEE","IEEE Conferences"
"Two-step multi-user indoor location estimation based on Bayesian approach","W. W. Shen; Z. X. Fang; Z. X. Wang","Department of Communication Science and Engineering, Fudan University, Shanghai, China; Department of Communication Science and Engineering, Fudan University, Shanghai, China; Department of Communication Science and Engineering, Fudan University, Shanghai, China","2005 2nd Asia Pacific Conference on Mobile Technology, Applications and Systems","3 Apr 2009","2005","","","5 pp.","5","This paper proposed a two-step indoor location estimation algorithm. A Bayesian approach is adopted to incorporate prior PDF of the concerned variables to obviate the use of training sequences. Then the preliminary estimated parameters were combined with the path loss model. The estimated location was modified in its neighborhood to achieve greater accuracy. Considering the great difficulty in acquiring training sequences in actual conditions, this algorithm is particularly useful. Besides, if the number of users increases, the previously estimated posterior PDF is utilized to estimate the locations of the newcomers alone, rather than computing all the users altogether again. This property greatly saves the amount of time consumed in location estimation","","981-05-4573-8","10.1109/MTAS.2005.244133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1656776","","Bayesian methods;Random variables;Propagation losses;Indoor environments;Equations;Maximum likelihood estimation;Least squares approximation;Probability density function;Least squares methods;Transmitters","","","","6","","3 Apr 2009","15-17 Nov. 2005","15-17 Nov. 2005","IEEE","IEEE Conferences"
"A seamless tracking solution for indoor and outdoor position location","K. Bakhru","Cubic Defense Applications, San Diego, CA, USA","2005 IEEE 16th International Symposium on Personal, Indoor and Mobile Radio Communications","24 Jul 2006","2005","3","","2029","2033 Vol. 3","The paper discusses various techniques that have emerged for estimation of location and tracking of stationary and mobile objects both in the open terrain as well as inside a building. For outdoor applications, Global Positioning System (GPS) has proven reliable and accurate. For urban and indoor applications various RF based ranging/positioning techniques have been investigated. Recently modifications to GPS for indoor applications have been proposed. For example, network assisted - GPS (A-GPS) provides via a cellular data link, additional ephemeris to stand alone GPS for aiding. Increase in the indoor GPS receiver sensitivity has been proposed by providing a large number of correlators. A number of other sensors such as inertial measurement unit (IMU), enhanced dead reckoning devices, miniature or micro electromechanical systems (MEMS) could come to aid for durations following the loss of GPS. In addition path constraints based on the indoor environment may assist in determining accurately the position. The objective of our research has been to provide a seamless, sensor fused tracking system in which data from various sensors may be processed using Kalman filters or more general particle filtering algorithms. Interest is in the applicability of these techniques to develop a military soldier wearable system for use in combat training systems for military operations in urban terrain (MOUT)","2166-9589","978-3-8007-2909-8","10.1109/PIMRC.2005.1651796","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1651796","","Global Positioning System;Electromechanical sensors;Sensor systems;Sensor fusion;Wearable sensors;Radio frequency;Cellular networks;Correlators;Measurement units;Dead reckoning","","1","27","17","IEEE","24 Jul 2006","11-14 Sept. 2005","11-14 Sept. 2005","IEEE","IEEE Conferences"
"Indoor localization with probability density functions based on Bluetooth","K. Wendlandt; M. Berhig; P. Robertson","German Aerospace Center (DLR), Institute of Communications and Navigation, Oberpfaffenhofen, Germany; Inst. of Commun. & Navigation, DLR, Gottingen, Germany; German Aerospace Center (DLR), Institute of Communications and Navigation, Oberpfaffenhofen, Germany","2005 IEEE 16th International Symposium on Personal, Indoor and Mobile Radio Communications","24 Jul 2006","2005","3","","2040","2044 Vol. 3","We present a simple system to help people navigate inside of buildings or even in outside areas close to buildings. It is based on the ""RSSI"" and ""transmit power"" data of an established Bluetooth link. The system is in principle sufficient for the intended application (pedestrian, indoor), but it is certainly not a high resolution indoor location system. The achievable accuracy is dependent on the setup (number of access points and their constellation and available Bluetooth devices) but will not be better than in the order of several meters. A main feature of this fingerprinting-like system is the representation of the estimated position in the form of probability density functions.","2166-9589","978-3-8007-2909-8","10.1109/PIMRC.2005.1651798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1651798","","Bluetooth;Satellite navigation systems;Global Positioning System;Fingerprint recognition;Probability density function;Receivers;Radio transmitters;Shadow mapping;Measurement units;Road transportation","","15","1","10","IEEE","24 Jul 2006","11-14 Sept. 2005","11-14 Sept. 2005","IEEE","IEEE Conferences"
"Indoor Geolocation Distance Error Modeling using UWB Channel Measurements","Alavi; Pahlavan; Alsindi; Xinrong Li","Center for Wireless Information Network Studies, Electrical Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA; Center for Wireless Information Network Studies, Electrical Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA; Center for Wireless Information Network Studies, Electrical Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA; Center for Wireless Information Network Studies, Electrical Engineering Department, Worcester Polytechnic Institute, Worcester, MA, USA","2005 IEEE 16th International Symposium on Personal, Indoor and Mobile Radio Communications","24 Jul 2006","2005","1","","481","485","In this paper we introduce a model for the distance error measured from the estimated time of arrival (TOA) of the direct path (DP) in a typical multipath indoor environment. We use the results of our ultra-wideband (UWB) measurement database in a sample office environment. To begin modeling, first we separate the causes of the error into multipath and undetected direct path (UDP), and then we model them separately considering the variation of bandwidth of the system. We show that the behavior of the distance error consists of two parts; one that is from multipath, and the other one from UDP. Both errors can be modeled as Gaussian, so the final distance error is a mixture of two Gaussian distributions. We also related the statistics of the distributions to the bandwidth of the system.","2166-9589","978-3-8007-2909-8","10.1109/PIMRC.2005.1651483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1651483","Wireless networks;positioning;geolocation;ultra-wideband;channel modeling","Bandwidth;Ultra wideband technology;Indoor environments;Electric variables measurement;Time measurement;Global Positioning System;FCC;Mathematical model;USA Councils;Time of arrival estimation","","20","11","10","IEEE","24 Jul 2006","11-14 Sept. 2005","11-14 Sept. 2005","IEEE","IEEE Conferences"
"Indoor positioning using spatial power spectrum","K. Sayrafian-Pour; D. Kaspar","Wireless Communication Technologies Group, National Institute for Standards and Technology, USA; Department of Computer Science, Swiss Federal Institute of Technology, Zurich, Switzerland","2005 IEEE 16th International Symposium on Personal, Indoor and Mobile Radio Communications","24 Jul 2006","2005","4","","2722","2726 Vol. 4","A simple technique to estimate the position of a given mobile source inside a building is based on the received signal strength. For this methodology to have a reasonable accuracy, radio visibility of the mobile by at least three access points is required. To reduce the number of the required access points and therefore, simplify the underlying coverage design problem, we propose a new scheme that takes into account the distribution of RF energy around the receiver. In other words, we assume that the receiver is equipped with a circular antenna with beamforming capability. In this way, the spatial spectrum of the received power can be measured by rotating the antenna beam around the 360-degree field of view. This spatial spectrum can be used by a single receiver as a mean for estimating the position of a mobile transmitter. In this paper, we investigate the feasibility of this methodology, and show the improvement achieved in the positioning accuracy","2166-9589","978-3-8007-2909-8","10.1109/PIMRC.2005.1651938","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1651938","","Receiving antennas;Base stations;Radio frequency;Receivers;Radio transmitters;Radar;Databases;Wireless communication;Communications technology;NIST","","14","1","7","IEEE","24 Jul 2006","11-14 Sept. 2005","11-14 Sept. 2005","IEEE","IEEE Conferences"
"Accuracy and timing aspects of location information based on signal-strength measurements in Bluetooth","J. Figueiras; H. . -P. Schwefel; I. Kovacs","Center for TeleInFrastruktur, University of Aalborg, Aalborg, Denmark; Center for TeleInFrastruktur, University of Aalborg, Denmark; Center for TeleInFrastruktur, University of Aalborg, Denmark","2005 IEEE 16th International Symposium on Personal, Indoor and Mobile Radio Communications","24 Jul 2006","2005","4","","2685","2690 Vol. 4","Accurate positioning of wireless devices using short-range link-technologies is interesting for a number of applications including tracking, location-based services, and context sensitive networking. In this paper, accuracy and timing aspects for an indoor positioning method based on triangulation using signal strength measurements of Bluetooth links are analyzed experimentally and via simulation models. In the approach chosen in this paper, the delay to obtain signal strength measurements is determined by complex interactions of the Bluetooth inquiry procedure, which are analyzed in detailed simulation experiments. The location accuracy analysis is performed experimentally for the setting of an indoor corridor scenario including multi-path propagation properties","2166-9589","978-3-8007-2909-8","10.1109/PIMRC.2005.1651931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1651931","","Accuracy;Timing;Bluetooth;Signal analysis;Analytical models;Wireless sensor networks;Context-aware services;Position measurement;Delay;Performance analysis","","9","6","9","IEEE","24 Jul 2006","11-14 Sept. 2005","11-14 Sept. 2005","IEEE","IEEE Conferences"
